cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0369223430007872,22192,22268,73964.16800000006,74220.81700000004,256.6489999999758,-36.85647010803223,-11.892802119255066,0.0,0.0,0.3273219292426496,0.2749192792883144,0.8132993055172956,1.5956767178030036,Child1
1.0369223430007872,22274,22300,74237.50400000007,74327.44400000002,89.93999999994412,-131.16557121276855,39.653552770614624,0.0,0.0,0.2947061194386646,0.2541468070517197,0.8198003194431184,0.7579681490964656,Child1
1.0369223430007872,22314,22349,74370.77399999998,74490.81599999999,120.04200000001583,-15.117130279541072,156.00777983665466,1.0,0.4166666666666667,4.271055626975032,21.75812403696538,5.533633102467202,7.199802014399401,Child1
1.0369223430007872,22554,22586,75170.66700000002,75280.73700000008,110.07000000006519,-572.5172710418701,85.31819343566895,1.0,0.18181818181818182,1.3945282872499243,15.29922663738857,5.650125201552501,6.068969060650124,Child1
1.0369223430007872,22601,22629,75327.32700000005,75423.98200000008,96.65500000002794,87.28483200073242,34.88006830215454,0.0,0.0,0.4177684875790131,0.40626695750721653,1.135580853342832,1.0359756209597453,Child1
1.0369223430007872,22635,22661,75440.63100000005,75530.679,90.04799999995157,110.35223007202148,-120.49656629562377,0.0,0.9259259259259259,,0.0,0.0866525521343153,0.3902884780054823,Child1
1.0369223430007872,22673,22721,75567.29700000002,75730.67700000003,163.38000000000466,150.9423065185547,-1.1656343936920166,0.0,0.0,0.49290624776688663,0.40645890146302377,0.7234671130877056,2.019795296627208,Child1
1.0369223430007872,25166,25252,83876.32000000007,84166.24699999997,289.92699999990873,-443.5129165649414,810.1166439056396,1.0,0.13793103448275862,0.4735788401167022,0.7346054932050874,1.5295764603300819,1.7779135919467475,Child1
1.0369223430007872,25364,25472,84536.23200000008,84899.5020000001,363.2700000000186,290.63987731933594,-27.087199687957764,0.0,0.05504587155963303,0.2661150525471663,0.32794505059293744,0.8915267468439929,1.087027450199117,Child1
1.0369223430007872,25481,25844,84926.14599999995,86139.3600000001,1213.2140000001527,-9.913129806518555,-55.21415233612059,0.0,0.038461538461538464,0.5731263222449531,0.8650895812662728,1.3330595139185362,3.7201870427561667,Child1
1.0369223430007872,26142,26231,87129.19100000011,87429.17700000014,299.9860000000335,-367.5604248046875,521.9193195551634,1.0,0.0,0.7397545412065228,1.9510629628620146,1.1258627601275093,6.888008064831206,Child1
1.0369223430007872,26233,26252,87432.52300000004,87499.15800000005,66.63500000000931,-346.77929878234863,238.3908051252365,0.0,0.5,0.6792433284104253,1.095437225123578,1.029695355032237,2.618390536104069,Child1
1.0369223430007872,26585,26624,88605.75,88739.0120000001,133.2620000001043,-46.22171401977539,403.8724422454834,1.0,0.675,6.108746113021782,30.579069529601878,4.172931576848009,11.509432092143436,Child1
1.0369223430007872,26637,26665,88778.98399999994,88875.64000000013,96.65600000019185,106.409912109375,446.27164900302876,1.0,0.27586206896551724,0.2692796469925155,0.5422063815393917,0.8263935937475703,1.7000244752365292,Child1
1.0369223430007872,26698,26711,88982.35199999996,89029.03499999992,46.682999999960884,-113.69802474975586,751.4200320839881,1.0,0.0,0.2106277500220451,0.11748634202199694,0.3809604857389179,0.5416535377508853,Child1
1.0369223430007872,26717,26735,89045.63000000012,89108.99300000002,63.36299999989569,-136.39263153076172,814.1465556621552,0.0,0.0,0.152136961518242,0.10908608114568462,0.223159136400346,0.7359441175437759,Child1
1.0369223430007872,26743,26776,89132.29200000013,89245.61499999999,113.32299999985844,-140.59773445129395,750.4735636711121,0.0,0.0,0.09725023626592592,0.038009230584332504,0.22810242074501413,0.43393490761477654,Child1
1.0369223430007872,26784,26852,89268.90500000003,89498.91800000006,230.0130000000354,-292.98325538635254,692.6409946382047,1.0,0.0,0.23011470825227864,0.22024174004478878,0.5268956795684939,1.4347127867287495,Child1
1.0369223430007872,26855,26952,89505.63400000008,89832.223,326.5889999999199,-285.16950130462646,659.6647945046426,1.0,0.1836734693877551,0.11947623990561694,0.1120988081404292,0.777751649053897,0.5847918144935199,Child1
1.0369223430007872,26979,27086,89918.8600000001,90278.86800000002,360.0079999999143,357.08404541015625,526.3957618433051,0.0,0.0,0.26612107434777,1.2209132034958725,1.4995814746977167,2.928631634442193,Child1
1.0369223430007872,28090,28182,93621.74099999992,93931.70500000007,309.96400000015274,616.1236953735352,-185.8779215812683,1.0,0.21505376344086022,4.9839189664314505,22.522307069870457,15.70513393156853,4.585133733299319,Child1
1.0369223430007872,28300,28380,94321.63100000005,94591.61700000009,269.9860000000335,-576.294264793396,-97.81129002571106,0.0,0.09876543209876543,0.3383425116812102,0.4631058051102499,1.3347101724317894,1.7623783105421982,Child1
1.0369223430007872,28389,28434,94618.28399999999,94771.571,153.28700000001118,-641.8990802764893,84.33866143226624,0.0,0.06521739130434782,2.233171076730029,9.637957773439302,5.29977142786945,6.437748711119432,Child1
1.0369223430007872,28564,28601,95201.57400000002,95328.22600000002,126.65200000000186,-451.1260986328125,201.52067720890045,1.0,0.5,0.9591059747788674,1.8495185734643778,1.130205683457637,3.6477324352745297,Child1
1.0369223430007872,28659,28726,95518.13400000008,95744.79600000009,226.66200000001118,516.368293762207,27.73327946662903,0.0,0.16176470588235295,0.4095461859123523,0.7332070411013429,1.3745887182628889,1.9942675017008922,Child1
1.0369223430007872,28730,28908,95754.7790000001,96351.40299999993,596.6239999998361,617.4538421630859,-0.5523848533630371,0.0,0.0111731843575419,0.18792648925189587,0.3076883491407804,0.9106353420751702,1.0340723745892488,Child1
1.0369223430007872,29531,29548,98424.51900000009,98484.544,60.02499999990687,178.3451271057129,-130.3941428661346,0.0,0.4444444444444444,0.4146019219648955,5.121337250138013,2.4612822677891733,6.071291991460351,Child1
1.0369223430007872,29555,29701,98504.47600000002,98994.40700000012,489.9310000000987,27.337074279785213,70.18858730792999,0.0,0.0,0.5889332941446686,1.9018093219476093,1.8095168456240176,5.179848772015305,Child1
1.0369223430007872,30113,30191,100364.26399999997,100627.53399999999,263.2700000000186,98.0203628540039,245.38180321455002,0.0,0.0,0.5502033179859892,0.7371125930135961,1.197307057964758,2.342927307141322,Child1
1.0369223430007872,30198,30475,100647.57899999991,101574.1100000001,926.5310000001919,459.11696434020996,58.19427698850632,0.0,0.0,0.5406196478312584,0.9453996957951692,2.068508442265256,3.6150512018065037,Child1
1.0369223430007872,30489,30634,101617.44800000009,102104.02300000004,486.57499999995343,-257.3685836791992,46.48243546485901,1.0,0.0,0.6108737033379235,0.9768679404828369,1.258203587732514,3.5159240687224407,Child1
