Unnamed: 0,Subject,Event,TrialN,mean_pupil,time
2169,Subject_6,Circle,9,0.0580469359632083,400
2170,Subject_6,Circle,9,0.0714004732271833,450
2171,Subject_6,Circle,9,0.0945677989318434,500
2172,Subject_6,Circle,9,0.0897602853981936,550
2173,Subject_6,Circle,9,0.0874968611877232,600
2174,Subject_6,Circle,9,0.0986484099977782,650
2175,Subject_6,Circle,9,0.107311171430154,700
2176,Subject_6,Circle,9,0.0703878734180536,750
2177,Subject_6,Circle,9,0.0703878734180536,800
2178,Subject_6,Circle,9,0.0220843942588029,850
2179,Subject_6,Circle,9,0.0357741741679685,900
2180,Subject_6,Circle,9,0.0065152429413331,950
2181,Subject_6,Circle,9,-0.0051432264920618,1000
2182,Subject_6,Circle,9,-0.0222691569157272,1050
2183,Subject_6,Circle,9,-0.0339325477799166,1100
2184,Subject_6,Circle,9,-0.0528509533606516,1150
2185,Subject_6,Circle,9,-0.0662455478896669,1200
2186,Subject_6,Circle,9,-0.097222683433122,1250
2187,Subject_6,Circle,9,-0.116974640161937,1300
2188,Subject_6,Circle,9,-0.144816391207387,1350
2189,Subject_6,Circle,9,-0.199176427999982,1400
2190,Subject_6,Circle,9,-0.228235638484287,1450
2191,Subject_6,Circle,9,-0.266703250275607,1500
2192,Subject_6,Circle,9,-0.286769362174836,1550
2193,Subject_6,Circle,9,-0.325545094646347,1600
2194,Subject_6,Circle,9,-0.376787064762722,1650
2195,Subject_6,Circle,9,-0.407688858765027,1700
2196,Subject_6,Circle,9,-0.443318080053532,1750
2197,Subject_6,Circle,9,-0.483856720075962,1800
2198,Subject_6,Circle,9,-0.530674851418862,1850
2199,Subject_6,Circle,9,-0.534763837104232,1900
2200,Subject_6,Circle,9,-0.569070832184597,1950
